cgc_id,sequence
MGYG000296791_19|CGC1,"3.A.1,3.A.1,GT2,3.A.1"
MGYG000296791_43|CGC1,"9.B.106,null,null,GT4"
MGYG000296791_128|CGC1,"1.A.26,TrkA_C|TrkA_C,CE14"
MGYG000296791_175|CGC1,"3.A.1,3.A.1,3.A.1,GH51"
MGYG000296792_1|CGC1,"9.B.150,null,null,GH166"
MGYG000296792_1|CGC2,"GT4,2.A.66"
MGYG000296792_32|CGC1,"9.B.160,null,null,GH15"
MGYG000296792_34|CGC1,"GH3,3.A.1,3.A.1,null,3.A.1"
MGYG000296792_37|CGC1,"GT28,2.A.103,null,9.B.146"
MGYG000296792_72|CGC1,"CBM50,0043669,null,3.A.7"
MGYG000296792_89|CGC1,"3.A.1,3.A.1,GH23"
MGYG000296792_126|CGC1,"1.A.34,null,CE11"
MGYG000296793_2|CGC1,"2.A.1,null,GT4"
MGYG000296793_12|CGC1,"2.A.1,null,null,9.B.124,2.A.50,GT4"
MGYG000296793_29|CGC1,"3.D.10,3.D.10,3.D.10,GH2"
MGYG000296793_36|CGC1,"CE14,null,8.A.21"
MGYG000296793_69|CGC1,"4.C.1,3.A.1,3.A.1,3.A.1,GH3"
MGYG000296793_86|CGC1,"GT81,4.D.1"
MGYG000296793_87|CGC1,"1.C.113,AA3_2"
MGYG000296794_1|CGC1,"GH108,1.E.54,9.B.14"
MGYG000296794_1|CGC2,"GT19,Citrate_synt,null,3.A.11"
MGYG000296794_1|CGC3,"GT2,null,null,3.D.4"
MGYG000296794_1|CGC4,"3.A.1,3.A.1,3.A.1,3.A.1,3.A.1,CBS|CBS,3.D.1,Fer4,3.D.1,3.D.1,3.D.1,null,2.A.63,3.D.1,3.D.1,3.D.1,3.D.1,3.D.1,3.D.1,3.D.1,3.D.1,3.D.1,GT30"
MGYG000296794_1|CGC5,"GT4,3.A.1,3.A.1"
MGYG000296794_3|CGC1,"GT30,null,null,GT0,null,Aminotran_1_2,9.B.18"
MGYG000296794_3|CGC2,"GT30,null,GT51,null,1.A.11,null,2.A.16,null,1.A.104,null,3.A.6"
MGYG000296794_4|CGC1,"GH4,3.A.1,3.A.1,SBP_bac_1,HTH_IclR|IclR,3.A.1,GH2,3.A.1,GH13_23,3.A.1,3.A.1,3.A.1,LacI,GH1"
MGYG000296794_5|CGC1,"9.B.146,null,2.A.103,GT28"
MGYG000296794_5|CGC2,"CE11,1.B.33,null,8.A.5,null,2.A.19,null,null,4.F.1"
MGYG000296794_5|CGC3,"2.A.1,Aminotran_1_2,CE4"
MGYG000296794_5|CGC4,"3.A.1,GT2"
MGYG000296794_6|CGC1,"1.A.77,3.A.2,3.A.2,3.A.2,3.A.2,null,null,GT51"
MGYG000296794_6|CGC2,"1.B.42,null,null,4.A.2,null,GT14,GT2"
MGYG000296794_7|CGC1,"3.A.5,null,Rhodanese,2.A.1,null,GH103"
MGYG000296794_10|CGC1,"GT83,2.A.123,GT2,null,PfkB,3.A.1,3.A.1,3.A.1"
MGYG000296794_13|CGC1,"GT4,GT2,3.A.1,GT4"
MGYG000296795_1|CGC1,"GH3,GH3,null,2.A.21,null,null,GH171,GH18"
MGYG000296795_1|CGC2,"GH2,2.A.21,null,GH109,2.A.21"
MGYG000296795_4|CGC1,"GT4,null,null,3.A.1"
MGYG000296795_5|CGC1,"GT1,Trans_reg_C,2.A.21"
MGYG000296795_6|CGC1,"GT30,null,null,2.A.64"
MGYG000296795_9|CGC1,"2.A.1,null,null,GT2"
MGYG000296795_11|CGC1,"9.B.146,null,2.A.103,GT28"
MGYG000296795_14|CGC1,"AA2,FUR,null,9.B.43"
MGYG000296795_23|CGC1,"GH23,8.A.21"
MGYG000296796_2|CGC1,"GH23,null,2.A.37,2.A.37,null,2.A.21"
MGYG000296796_5|CGC1,"3.A.5,1.A.34,CE11"
MGYG000296796_11|CGC1,"3.B.1,3.B.1,9.B.20,null,GH13_18,2.A.1,GT20"
MGYG000296796_13|CGC1,"GH73,9.B.34"
MGYG000296796_16|CGC1,"2.A.6,2.A.6,null,null,GT0,null,null,9.B.143"
MGYG000296796_16|CGC2,"2.A.62,cNMP_binding,GH114,3.A.1"
MGYG000296796_22|CGC1,"9.B.146,null,2.A.103,GT28"
MGYG000296796_23|CGC1,"5.B.3,null,null,GT4"
MGYG000296796_23|CGC2,"GH103,2.A.103"
MGYG000296796_55|CGC1,"3.A.11,GT51,null,ACT,3.A.1,null,null,9.B.34"
MGYG000296796_58|CGC1,"GT19,null,null,1.B.52"
MGYG000296796_129|CGC1,"GT2,GerE,2.A.21"
MGYG000296797_1|CGC1,"GT4,null,4.F.1"
MGYG000296797_7|CGC1,"4.C.1,null,null,CE14"
MGYG000296797_19|CGC1,"GT2,null,2.A.7,null,CBM48|GH13_11"
MGYG000296797_37|CGC1,"GH3,9.B.126"
MGYG000296797_48|CGC1,"GT2,null,null,3.A.1,null,null,8.A.7"
MGYG000296798_16|CGC1,"AA3_2,null,null,2.A.1"
MGYG000296798_125|CGC1,"GT83,GT2,null,2.A.6"
MGYG000296798_152|CGC1,"3.A.1,null,CE4"
MGYG000296799_1|CGC1,"GH95,CE12,PL10_1,null,null,PL1_5,CE8,CBM35|CE8|PL10,PL1_5|PL1_11|PL1_11,2.A.56,2.A.56,2.A.56"
MGYG000296799_2|CGC1,"GH23,null,null,2.A.1,null,1.B.39,9.B.62,1.B.76"
MGYG000296799_2|CGC2,"GT84|GH94,null,4.A.2,3.A.3,4.C.1"
MGYG000296799_3|CGC1,"GT4,null,1.A.23"
MGYG000296799_4|CGC1,"1.B.39,1.B.12,null,MarR,3.D.4,3.D.4,PL10_1"
MGYG000296799_5|CGC1,"9.B.20,9.B.27,null,GT4,null,null,1.A.14"
MGYG000296799_5|CGC2,"PL10_1,null,null,2.A.21"
MGYG000296799_6|CGC1,"GT2,null,null,2.A.108"
MGYG000296799_8|CGC1,"9.B.146,null,2.A.103,GT28"
MGYG000296799_8|CGC2,"CE11,1.A.34"
MGYG000296799_10|CGC1,"GT2,null,GH3,1.B.14"
MGYG000296799_13|CGC1,"2.A.47,null,2.A.1,GH3,GH43_9,null,GH43_12,2.A.21"
MGYG000296799_13|CGC2,"GH31,GH35,null,GH95,GntR,2.A.25,3.D.4"
MGYG000296799_13|CGC3,"GH43_12,GH35,GH9,8.A.5"
MGYG000296799_14|CGC1,"GH23,GH23,1.B.14"
MGYG000296799_15|CGC1,"8.A.3,GT0,null,null,GT26"
MGYG000296799_16|CGC1,"GH3,null,1.B.14"
MGYG000296799_16|CGC2,"2.A.35,GH171"
MGYG000296799_19|CGC1,"1.B.14,1.B.14,1.B.14,null,GH43_4,null,2.A.21,AA2,null,null,9.B.34,GH51,GH43_26|CBM13,GH97,GH43_29,GH43_26,GH43_5,GH146,null,3.A.1,3.A.1,3.A.1,3.A.1"
MGYG000296799_22|CGC1,"1.A.1,null,null,AA3_2,GH20,null,null,1.B.42,1.B.42"
MGYG000296799_23|CGC1,"GH10,2.A.2,GH43_11,NUDIX,null,2.A.1,8.A.1"
MGYG000296799_25|CGC1,"2.A.6,GT30,null,GT4,null,GT4"
MGYG000296799_28|CGC1,"3.A.5,9.B.14,9.A.40,null,GT19"
MGYG000296799_30|CGC1,"2.A.1,CE9"
MGYG000296799_34|CGC1,"1.B.9,CBM5"
MGYG000296799_35|CGC1,"3.A.9,null,null,2.A.15,2.A.15,null,2.A.21,null,1.B.70,GT2,GerE,2.A.21"
MGYG000296799_36|CGC1,"CE2,2.A.47"
MGYG000296799_39|CGC1,"GH43_10,GH105,null,5.A.1"
MGYG000296799_40|CGC1,"CBM73|GH18,GH18,4.C.1,1.B.14"
MGYG000296799_41|CGC1,"AA3_2,3.A.15"
MGYG000296799_42|CGC1,"1.B.10,3.D.2,3.D.2,null,CE12,null,null,3.A.16"
MGYG000296799_46|CGC1,"GH23,3.A.1,null,null,3.A.7"
MGYG000296799_46|CGC2,"GH3,1.A.23"
MGYG000296799_54|CGC1,"CE1,NUDIX,2.A.6,2.A.6,NUDIX,3.A.1"
MGYG000296799_65|CGC1,"3.A.11,GT51,CheW,H-kinase_dim|HATPase_c|CheW|Response_reg,1.B.52"
MGYG000296799_72|CGC1,"2.A.103,GH103"
MGYG000296799_78|CGC1,"GT51,PfkB,9.B.34"
MGYG000296799_80|CGC1,"CBM50,3.A.11"
MGYG000296799_91|CGC1,"1.C.113,GH103,null,2.A.1"
MGYG000296799_122|CGC1,"GT51,null,1.B.14"
MGYG000296799_126|CGC1,"1.I.1,null,TPR_2,GH43_2,1.B.39"
MGYG000296800_1|CGC1,"CBM50,null,null,9.B.73"
MGYG000296800_1|CGC2,"GT20,3.A.1,3.A.1,3.A.1,3.A.1"
MGYG000296800_2|CGC1,"GT2,null,3.A.1,3.A.1,3.A.1"
MGYG000296800_4|CGC1,"GH38,null,null,2.A.64"
MGYG000296800_4|CGC2,"3.D.3,null,GH23"
MGYG000296800_8|CGC1,"1.A.1,GT9"
MGYG000296800_8|CGC2,"5.B.4,null,null,3.A.15,GT0"
MGYG000296800_9|CGC1,"2.A.86,null,CE9,null,GH18"
MGYG000296800_11|CGC1,"2.A.51,null,GH13_2"
MGYG000296800_15|CGC1,"GT4,3.A.1,GT4,GT4,GT4,GT4"
MGYG000296800_15|CGC2,"3.A.1,null,GT4"
MGYG000296800_16|CGC1,"9.A.40,null,GH0,GT26"
MGYG000296800_19|CGC1,"1.B.22,null,Aminotran_1_2,GT28"
MGYG000296800_22|CGC1,"8.A.21,2.A.7,GT4,GT83"
MGYG000296800_24|CGC1,"5.B.4,null,2.A.16,CBM50,null,GH13_16"
MGYG000296800_25|CGC1,"GT2,null,3.A.1"
MGYG000296800_28|CGC1,"9.A.41,GT107|GT107"
MGYG000296800_31|CGC1,"GH57,null,3.A.1"
MGYG000296800_37|CGC1,"GT4,9.B.18,9.B.125"
MGYG000296800_39|CGC1,"3.A.1,null,null,3.A.1,null,GT2,null,9.B.160"
MGYG000296800_43|CGC1,"9.B.174,3.D.3,3.E.2,GH100"
MGYG000296800_60|CGC1,"GT83,GT2,9.B.142"
MGYG000296801_1|CGC1,"GT28,2.A.103,null,9.B.146"
MGYG000296801_11|CGC1,"2.A.7,null,null,AA3_2"
MGYG000296801_13|CGC1,"GH73,null,null,2.A.66"
MGYG000296801_14|CGC1,"GT30,3.A.1"
MGYG000296801_18|CGC1,"3.A.1,3.A.1,null,GT9,GT4"
MGYG000296801_23|CGC1,"2.A.109,AA3_2,DctP,null,2.A.56,null,null,CE4"
MGYG000296802_1|CGC1,"3.A.1,CBM48|GH13_9,GH77,null,GT5"
MGYG000296802_3|CGC1,"1.A.35,9.B.186,null,3.A.1,Response_reg,null,GT2|GT2"
MGYG000296802_4|CGC1,"9.B.174,GH23"
MGYG000296802_5|CGC1,"2.A.21,null,CE14,GerE,FecR,1.B.14,null,null,2.A.1,null,null,2.A.47"
MGYG000296802_6|CGC1,"2.A.22,GH13_14"
MGYG000296802_7|CGC1,"GT51,null,1.I.1"
MGYG000296802_12|CGC1,"3.A.9,null,null,GT4,GerE,CBM4,GH17,GH17,GH17,GH30_1,GH17,GH149,GH16_3,null,GH0,GH81,2.A.1,GT2"
MGYG000296802_14|CGC1,"9.B.146,null,null,2.A.103,GT28"
MGYG000296802_18|CGC1,"2.A.3,null,3.A.1,GT5"
MGYG000296802_29|CGC1,"GH13_10,GH13,GH13,2.A.2,PSK_trans_fac,null,GH13_12"
MGYG000296802_35|CGC1,"9.B.18,GT2"
MGYG000296802_38|CGC1,"3.A.2,3.A.2,null,null,GT51"
MGYG000296802_42|CGC1,"3.A.9,null,GH47,GH92,3.A.1,null,3.B.1"
MGYG000296803_1|CGC1,"2.A.64,null,null,3.A.1,null,null,9.B.149,GH3"
MGYG000296803_5|CGC1,"2.A.4,GT83,GT2"
MGYG000296803_18|CGC1,"1.B.33,CE11"
MGYG000296803_18|CGC2,"GT28,2.A.103,null,9.B.146"
MGYG000296803_61|CGC1,"CE4,3.A.1,3.A.1,3.A.1,3.A.1"
MGYG000296803_65|CGC1,"2.A.6,HTH_3,null,CE4"
MGYG000296803_69|CGC1,"AA3_2,null,null,2.A.36"
MGYG000296804_3|CGC1,"GH23,null,null,3.A.7,LexA_DNA_bind,1.A.23"
MGYG000296804_4|CGC1,"3.A.1,3.A.1,null,GH32"
MGYG000296804_7|CGC1,"3.A.15,null,null,3.A.5,1.A.34,null,CE11"
MGYG000296804_12|CGC1,"9.B.149,null,null,GT4,GT4"
MGYG000296804_14|CGC1,"GT51,null,2.A.7,3.A.11"
MGYG000296804_31|CGC1,"2.A.103,GH103"
MGYG000296804_57|CGC1,"1.B.14,GT51"
MGYG000296804_73|CGC1,"GT30,2.A.6"
MGYG000296804_85|CGC1,"AA3_2,null,4.C.1,null,null,2.A.1"
MGYG000296805_2|CGC1,"3.A.1,3.A.1,3.A.1,null,1.C.113,GH51"
MGYG000296805_11|CGC1,"AA3_2,2.A.1,Fer4|Fer4,3.D.1,3.D.1"
MGYG000296805_16|CGC1,"2.A.49,Fe_dep_repress,3.A.1,GT2,3.A.1,3.A.1"
MGYG000296805_35|CGC1,"3.A.16,null,GT2"
MGYG000296805_45|CGC1,"GH2,3.D.10"
MGYG000296805_62|CGC1,"1.A.26,TrkA_C|TrkA_C,CE14"
MGYG000296805_63|CGC1,"GH3,null,8.A.5"
MGYG000296805_78|CGC1,"CE14,2.A.1"
MGYG000296805_88|CGC1,"GT4,null,null,9.A.15"
MGYG000296806_1|CGC1,"GT9,null,null,3.A.1,9.A.25"
MGYG000296806_2|CGC1,"1.A.34,null,PALP,GH73"
MGYG000296806_17|CGC1,"9.B.146,null,null,GT28,null,null,9.B.157"
MGYG000296806_18|CGC1,"2.A.1,GH92,null,2.A.1,9.B.158,GH2"
MGYG000296807_1|CGC1,"GH10,null,null,1.B.14"
MGYG000296807_3|CGC1,"GT9,null,9.A.25"
MGYG000296807_4|CGC1,"GH15,GT20,null,null,GH39,GH32,null,PL8_3,null,null,9.B.157,null,null,GT28,2.A.103,null,9.B.146"
MGYG000296807_5|CGC1,"1.B.14,LacI,2.A.2,null,GH65,GH13,GH13,GH13,CE15,null,2.A.7,null,null,1.C.105,null,GerE,1.B.14,8.A.46,null,GH16_3"
MGYG000296807_7|CGC1,"3.A.1,null,GT2,null,null,3.A.1"
MGYG000296807_10|CGC1,"GT5,null,null,4.C.1"
MGYG000296807_19|CGC1,"2.A.103,3.A.1,9.B.174,null,null,GT19,null,2.A.17,2.A.6"
MGYG000296807_27|CGC1,"9.B.14,null,1.A.23,null,GH78"
MGYG000296807_31|CGC1,"GT4,null,null,1.B.14,GT9,null,2.A.28"
MGYG000296807_56|CGC1,"GT51,null,null,3.A.1"
MGYG000296808_3|CGC1,"GH57,GH77,LytTR,3.D.1"
MGYG000296808_4|CGC1,"GH73,zf-C2H2,3.D.1,3.D.1,null,3.D.1"
MGYG000296808_5|CGC1,"GT51,null,3.A.7"
MGYG000296808_7|CGC1,"GT5,2.A.21"
MGYG000296808_23|CGC1,"1.I.1,3.A.1,3.A.1,3.A.1,3.A.1,HTH_1,null,GT81"
MGYG000296808_30|CGC1,"GH3,Sigma70_r2|Sigma70_r3|Sigma70_r4,CbiA,3.A.5,1.A.104,3.A.6,null,3.A.6,3.A.6,null,3.A.6"
MGYG000296808_31|CGC1,"1.B.14,Peripla_BP_2,3.A.1,3.A.1,null,GT9"
MGYG000296808_34|CGC1,"GT28,2.A.103,null,9.B.146"
MGYG000296808_35|CGC1,"4.D.2,GT2"
MGYG000296808_47|CGC1,"8.A.59,GT30,3.A.1,GT19"
MGYG000296808_47|CGC2,"GH23,null,null,9.B.149"
MGYG000296808_49|CGC1,"3.A.1,3.A.1,null,GntR,GT21,null,GH1"
MGYG000296808_57|CGC1,"GT35,null,8.A.7"
MGYG000296808_60|CGC1,"2.A.3,3.A.3,GT4"
MGYG000296808_75|CGC1,"GT2,null,null,5.A.3"
MGYG000296809_2|CGC1,"1.B.6,null,null,GT2,GT2"
MGYG000296809_8|CGC1,"GH23,null,null,9.A.40"
MGYG000296809_51|CGC1,"GT105,1.B.42"
MGYG000296809_92|CGC1,"8.A.46,null,GH16_3"
MGYG000296809_101|CGC1,"GT2,null,null,2.A.66"
MGYG000296809_132|CGC1,"GH31,2.A.2,GH57,GH13_20"
MGYG000296809_172|CGC1,"2.A.1,GH158,GH3"
MGYG000296809_183|CGC1,"3.B.1,null,3.B.1,GH92"
MGYG000296809_225|CGC1,"GH13,9.B.18"
MGYG000296810_11|CGC1,"3.A.1,GT1,GT4,GT4,null,GT1,null,null,3.A.1,3.A.1,3.A.1,3.A.1"
MGYG000296810_24|CGC1,"2.A.1,GT51"
MGYG000296810_25|CGC1,"GT30,null,3.A.1"
MGYG000296810_54|CGC1,"CE11,1.B.33"
MGYG000296810_82|CGC1,"2.A.1,null,9.B.18,null,GT4,GT2"
MGYG000296810_116|CGC1,"9.B.43,9.B.35,GntR,CE4"
MGYG000296810_121|CGC1,"4.A.2,null,GT2"
MGYG000296810_232|CGC1,"2.A.1,GT9"
MGYG000296811_1|CGC1,"CBM47,null,null,CBM47,null,2.A.21"
MGYG000296811_2|CGC1,"5.A.3,5.A.3,null,null,CBM32"
MGYG000296811_2|CGC2,"GH33,1.B.14"
MGYG000296811_2|CGC3,"GH163,null,null,1.B.14"
MGYG000296811_7|CGC1,"2.A.3,3.D.1,3.A.1,3.A.1,3.A.1,1.B.14,null,1.B.14,CBM51"
MGYG000296811_11|CGC1,"1.B.14,null,null,GH165"
MGYG000296811_18|CGC1,"3.A.1,2.A.21,null,CBM47"
MGYG000296811_18|CGC2,"CBM2,2.A.31,null,null,1.B.14"
MGYG000296811_20|CGC1,"GT9,null,4.A.2"
MGYG000296811_22|CGC1,"1.B.14,null,null,GH165"
MGYG000296811_32|CGC1,"1.B.14,null,2.A.1,1.B.14,null,null,GH165"
MGYG000296811_34|CGC1,"GT2,null,null,3.D.1"
MGYG000296811_38|CGC1,"CBM47,null,null,2.A.6"
MGYG000296811_39|CGC1,"5.A.1,null,GH33"
MGYG000296811_48|CGC1,"1.B.14,null,GT4"
MGYG000296811_60|CGC1,"CE19,null,1.B.14,2.A.1"
MGYG000296811_61|CGC1,"2.A.1,null,GH165,null,1.B.14"
MGYG000296811_63|CGC1,"GT2,null,null,1.B.14"
MGYG000296811_90|CGC1,"GH109,null,9.A.25"
MGYG000296811_141|CGC1,"1.B.14,null,GH156"
MGYG000296811_152|CGC1,"GT4,null,3.A.1,3.A.1"
MGYG000296811_159|CGC1,"1.B.14,null,null,GH165"
MGYG000296811_174|CGC1,"3.A.1,3.A.1,GH32"
MGYG000296811_178|CGC1,"2.A.1,CBM57"
MGYG000296811_180|CGC1,"GH156,1.B.14"
MGYG000296811_245|CGC1,"GT2,3.A.5"
MGYG000296811_332|CGC1,"CBM67,2.A.1"
MGYG000296811_384|CGC1,"GT4,null,9.B.106"
MGYG000296811_396|CGC1,"GH165,GH33,null,1.B.14"
MGYG000296812_2|CGC1,"GH3,3.A.1,3.A.1,3.A.1"
MGYG000296812_3|CGC1,"2.A.1,GT4"
MGYG000296812_7|CGC1,"2.A.4,null,null,AA3_2,1.C.113"
MGYG000296812_13|CGC1,"1.A.26,TrkA_C|TrkA_C,8.A.21,null,CE14"
MGYG000296813_15|CGC1,"9.B.150,GT4"
MGYG000296813_41|CGC1,"4.F.1,GT4"
MGYG000296814_2|CGC1,"2.A.103,GH103"
MGYG000296814_4|CGC1,"GH16_3,2.A.2"
MGYG000296814_4|CGC2,"1.B.14,null,LytTR,CBM57|GH16_3,LacI,GH3,GH158"
MGYG000296814_16|CGC1,"1.B.14,null,GH97,GH13,GH43_12,2.A.2"
MGYG000296814_35|CGC1,"2.A.21,null,GT2"
MGYG000296814_49|CGC1,"GT51,null,3.A.11"
MGYG000296814_50|CGC1,"GH3,2.A.21"
MGYG000296814_102|CGC1,"2.A.25,GH2,null,1.A.35"
MGYG000296814_103|CGC1,"GT30,2.A.6"
MGYG000296814_130|CGC1,"1.A.34,CE11"
MGYG000296814_169|CGC1,"GT28,2.A.103"
MGYG000296815_6|CGC1,"GT20,null,3.B.1"
MGYG000296815_23|CGC1,"GH65,4.C.1"
MGYG000296815_141|CGC1,"4.F.1,GT4"
MGYG000296816_3|CGC1,"9.B.146,null,2.A.103,GT28"
MGYG000296816_4|CGC1,"3.A.10,null,GH3"
MGYG000296816_7|CGC1,"1.C.109,null,null,GH115,null,null,AA3_2"
MGYG000296816_15|CGC1,"3.A.1,3.A.1,null,3.A.1,null,null,CE1"
MGYG000296816_16|CGC1,"9.A.25,GH3,GH16_3,1.B.14"
MGYG000296816_28|CGC1,"AA3_2,2.A.1"
MGYG000296816_31|CGC1,"2.A.66,null,null,GH102,null,null,AA2"
MGYG000296816_41|CGC1,"GH5_2,2.A.1"
MGYG000296816_59|CGC1,"2.A.66,null,null,2.A.102,null,GT2,2.A.33,9.B.186"
MGYG000296816_64|CGC1,"2.A.53,null,GH105"
MGYG000296816_74|CGC1,"GT2,2.A.7,null,3.A.2"
MGYG000296816_108|CGC1,"9.B.102,2.A.53,HTH_7,GH27,GH3"
MGYG000296816_139|CGC1,"GH43_12,2.A.1,null,GH3"
MGYG000296816_157|CGC1,"GT4,null,null,1.A.34"
MGYG000296816_222|CGC1,"9.B.160,GT51"
MGYG000296817_7|CGC1,"CE11,null,1.A.34"
MGYG000296817_9|CGC1,"2.A.34,null,GT4,null,GH0"
MGYG000296817_12|CGC1,"GT51,3.A.11"
MGYG000296817_21|CGC1,"2.A.103,GH103"
MGYG000296818_10|CGC1,"9.B.146,null,2.A.103,GT28"
MGYG000296818_11|CGC1,"1.A.1,null,GH23"
MGYG000296818_30|CGC1,"CBM5,null,null,3.A.1,3.A.1,null,3.A.1"
MGYG000296818_31|CGC1,"2.A.23,null,GH23,null,null,2.A.45"
MGYG000296818_37|CGC1,"9.B.157,9.B.157,9.B.157,null,2.A.103,GH103"
MGYG000296819_3|CGC1,"AA3_2,null,4.C.1,null,2.A.1"
MGYG000296819_6|CGC1,"2.A.7,3.D.5,3.D.5,3.D.5,3.D.5,3.D.5,3.D.5,CE11"
MGYG000296819_8|CGC1,"GT51,null,2.A.7,3.A.11"
MGYG000296819_9|CGC1,"GT4,null,null,9.B.149"
MGYG000296819_9|CGC2,"GT83,null,8.A.21"
MGYG000296819_12|CGC1,"1.A.23,LexA_DNA_bind,3.A.7,null,null,GH23"
MGYG000296819_14|CGC1,"GH103,2.A.103"
MGYG000296819_20|CGC1,"2.A.6,GT30"
MGYG000296819_35|CGC1,"2.A.1,TPR_1,TPR_2,GT51,1.B.14"
MGYG000296819_37|CGC1,"CE11,null,1.A.34,3.A.5,null,null,3.A.15,3.A.15,3.A.15"
MGYG000296819_71|CGC1,"AA3_2,2.A.119"
MGYG000296820_6|CGC1,"GT28,2.A.103,null,9.B.146"
MGYG000296820_12|CGC1,"CE14,null,8.A.21"
MGYG000296820_40|CGC1,"9.B.97,null,GH3"
MGYG000296821_42|CGC1,"GT51,1.I.1,TPR_2,1.I.1"
MGYG000296821_45|CGC1,"2.A.6,GT4"
MGYG000296821_150|CGC1,"GT5,3.B.1"
MGYG000296821_392|CGC1,"GH23,null,9.A.40"
MGYG000296821_1041|CGC1,"GT4,9.B.146"
MGYG000296822_1|CGC1,"AA3_2,1.A.1"
MGYG000296822_2|CGC1,"8.A.59,3.A.1,3.A.1,3.A.1,3.A.1,null,null,GT1,null,GT4,GT4,null,cNMP_binding,2.A.1,4.C.1"
MGYG000296822_3|CGC1,"2.A.21,GT4,9.B.43"
MGYG000296822_3|CGC2,"2.A.40,9.B.35,GntR,CE4"
MGYG000296822_4|CGC1,"9.B.146,null,2.A.103,GT28"
MGYG000296822_4|CGC2,"CE11,HTH_3,1.B.33"
MGYG000296822_5|CGC1,"5.A.3,null,GT30"
MGYG000296822_8|CGC1,"GT51,2.A.1"
MGYG000296822_12|CGC1,"3.A.1,Rhodanese,null,GT9"
MGYG000296822_13|CGC1,"3.A.11,null,Citrate_synt,GT19"
MGYG000296822_17|CGC1,"GT2,null,null,2.A.50"
MGYG000296822_18|CGC1,"3.A.1,8.A.1,null,8.A.3,null,null,9.B.18,null,GT2"
MGYG000296822_19|CGC1,"2.A.6,2.A.6,GAF|PAS|HisKA|HATPase_c|Response_reg,AA3_2"
MGYG000296823_2|CGC1,"CE11,null,null,1.B.33"
MGYG000296823_7|CGC1,"GH130,null,1.A.26,null,3.A.6"
MGYG000296823_21|CGC1,"GT19,null,null,1.A.23,2.A.21"
MGYG000296823_70|CGC1,"2.A.7,null,null,GT2"
MGYG000296823_88|CGC1,"2.A.7,null,null,GT4"
MGYG000296823_182|CGC1,"GT4,9.A.8"
MGYG000296823_243|CGC1,"9.B.18,GT26"
MGYG000296824_1|CGC1,"3.D.1,3.D.1,null,null,3.A.24,null,null,3.A.1,null,null,3.A.1,null,null,GT2,null,9.B.160"
MGYG000296824_2|CGC1,"GH57,null,3.A.1"
MGYG000296824_3|CGC1,"GH23,null,3.D.3"
MGYG000296824_3|CGC2,"2.A.64,null,null,GH38"
MGYG000296824_3|CGC3,"GT26,GH0,null,9.A.40"
MGYG000296824_11|CGC1,"8.A.21,2.A.7,GT4,GT83,null,9.B.100"
MGYG000296824_12|CGC1,"GH13_18,GT81,null,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1"
MGYG000296824_20|CGC1,"5.B.4,null,null,3.A.15,null,GT0"
MGYG000296824_22|CGC1,"5.B.4,null,null,2.A.6,null,null,GT2,3.A.7"
MGYG000296824_27|CGC1,"GT2,GT83,1.B.23,PALP,null,9.B.142,null,2.A.36"
MGYG000296824_37|CGC1,"GH13_16,null,CBM50,2.A.16"
MGYG000296824_44|CGC1,"3.A.1,CBM2"
MGYG000296824_48|CGC1,"3.A.1,GT4"
MGYG000296824_61|CGC1,"9.B.174,3.D.3,3.E.2,GH100"
MGYG000296824_98|CGC1,"CE9,null,null,2.A.86"
MGYG000296824_118|CGC1,"3.A.1,GT4"
MGYG000296824_128|CGC1,"GT6,3.A.5"
MGYG000296825_5|CGC1,"9.B.18,null,GT2"
MGYG000296825_6|CGC1,"9.B.146,null,null,2.A.103,GT28"
MGYG000296825_7|CGC1,"PL10_3,null,null,2.A.80"
MGYG000296825_9|CGC1,"2.A.21,null,PIG-L,GT4,null,Rhodanese,8.A.5"
MGYG000296825_11|CGC1,"2.A.21,CBM47"
MGYG000296825_19|CGC1,"3.D.3,null,null,GH50"
MGYG000296825_23|CGC1,"3.A.1,3.A.1,3.A.1,3.A.1,GT4"
MGYG000296825_29|CGC1,"2.A.21,GH109"
MGYG000296825_33|CGC1,"GT2,GT27,null,GT2,null,null,3.A.5"
MGYG000296825_42|CGC1,"3.A.1,null,GH43"
MGYG000296825_54|CGC1,"9.B.160,null,null,GT5"
MGYG000296825_62|CGC1,"GH109,null,null,2.A.21"
MGYG000296825_94|CGC1,"3.A.1,3.A.1,null,GT19"
MGYG000296825_120|CGC1,"GH33,null,2.A.21,CBM47"
MGYG000296825_133|CGC1,"GH33,null,2.A.21"
MGYG000296825_136|CGC1,"3.D.1,null,null,GH144"
MGYG000296825_161|CGC1,"GT2,3.A.6"
MGYG000296826_1|CGC1,"GH37,GAF|PHY,3.A.1,3.A.1,3.A.1,3.A.1"
MGYG000296826_1|CGC2,"GH23,3.A.15,null,3.A.15,3.A.15,3.A.15,3.A.15,3.A.15"
MGYG000296826_5|CGC1,"GH13_18,2.A.16,null,1.B.14"
MGYG000296826_11|CGC1,"3.A.11,GT51,2.A.19,1.A.23,8.A.59"
MGYG000296826_15|CGC1,"2.A.53,null,1.B.6,null,3.A.1,null,GT2"
MGYG000296826_17|CGC1,"3.A.1,null,null,2.A.6,2.A.6,null,GT4"
